decision	archive	image	field	expectedSide	verdict	discriminator	standingValue	treeDigest	preDigest	liveDigest	v84Digest	note
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/6230401	v84	OK-UNCHANGED	REAL	v84+his-additive	8ebd92cce122	8ebd92cce122	bb1c4efa3246	b70eb616e8d1	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/6230500	v84	OK-UNCHANGED	REAL	v84	8234bdafc92f	8234bdafc92f	9feb2d05162b	8234bdafc92f	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/6230600	v84	OK-UNCHANGED	REAL	v84	369555b08095	369555b08095	1acac67c3bfa	369555b08095	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/6230601	v84	OK-UNCHANGED	REAL	v84	3db058bddef1	3db058bddef1	09f1df35c215	3db058bddef1	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/6230602	v84	OK-UNCHANGED	REAL	v84	4183943c5d40	4183943c5d40	8a1bea7b776d	4183943c5d40	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/6300000	v84	OK-UNCHANGED	REAL	v84	06653a1f407b	06653a1f407b	be04dfe5e961	06653a1f407b	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/6300100	v84	OK-UNCHANGED	REAL	v84+his-additive	3882cebde855	3882cebde855	84b2969c8d0f	1da2efe7b486	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/6400100	v84	OK-UNCHANGED	REAL	v84+his-additive	5f832152130a	5f832152130a	479ded92e21e	342c05ef48d0	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7110300	v84	OK-UNCHANGED	REAL	v84	7b0671ce834f	7b0671ce834f	07d488a1a756	7b0671ce834f	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7110301	v84	OK-UNCHANGED	REAL	v84	5efca16907d1	5efca16907d1	2b1b2728b6fb	5efca16907d1	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130000	v84	OK-UNCHANGED	REAL	v84	4dedf4da8da9	4dedf4da8da9	da1c640a1d63	4dedf4da8da9	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130001	v84	OK-UNCHANGED	REAL	v84	4185c25bce25	4185c25bce25	76a1a83e3800	4185c25bce25	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130002	v84	OK-UNCHANGED	REAL	v84	c0eff19cfd34	c0eff19cfd34	bd48b1479945	c0eff19cfd34	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130003	v84	OK-UNCHANGED	REAL	v84	1b53cc6df6e6	1b53cc6df6e6	c86080e907a8	1b53cc6df6e6	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130010	v84	OK-UNCHANGED	REAL	v84+his-additive	356dffc96a7c	356dffc96a7c	fe0d339d1efb	d1710cf2c73d	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130020	v84	OK-UNCHANGED	REAL	v84+his-additive	8c82fe6ff756	8c82fe6ff756	2a8df249c37d	5d668404327a	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130100	v84	OK-UNCHANGED	REAL	v84	f29de5796e6f	f29de5796e6f	787f60c90424	f29de5796e6f	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130101	v84	OK-UNCHANGED	REAL	v84	c7fe3b6c6c3b	c7fe3b6c6c3b	89575ec07bd5	c7fe3b6c6c3b	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130102	v84	OK-UNCHANGED	REAL	v84	b98ac95d317f	b98ac95d317f	59c5257fe1d2	b98ac95d317f	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130103	v84	OK-UNCHANGED	REAL	v84	510828ad2754	510828ad2754	9304220ce562	510828ad2754	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130104	v84	OK-UNCHANGED	REAL	v84+his-additive	b68c38c1e060	b68c38c1e060	ca3a67d8e1f0	a31a1044caff	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130200	v84	OK-UNCHANGED	REAL	v84	99eeebaca877	99eeebaca877	21c46c45ded2	99eeebaca877	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130300	v84	OK-UNCHANGED	REAL	v84+his-additive	5d0d7033ce24	5d0d7033ce24	ce6c1f63a414	6a56d49400f5	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130400	v84	OK-UNCHANGED	REAL	v84	d1fdf9549848	d1fdf9549848	637346ecc040	d1fdf9549848	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130401	v84	OK-UNCHANGED	REAL	v84	3d0d9aafb0ab	3d0d9aafb0ab	b58bbf1e546e	3d0d9aafb0ab	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130402	v84	OK-UNCHANGED	REAL	v84	86c02d61b82a	86c02d61b82a	295f56cae38d	86c02d61b82a	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130500	v84	OK-UNCHANGED	REAL	v84	e4227f49277c	e4227f49277c	f90b32c985f8	e4227f49277c	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130501	v84	OK-UNCHANGED	REAL	v84	9f2b01c27b67	9f2b01c27b67	7f0bd315dd57	9f2b01c27b67	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130600	v84	OK-UNCHANGED	REAL	v84	301de52435df	301de52435df	e6d6e7d12bab	301de52435df	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7130601	v84	OK-UNCHANGED	REAL	v84	8740a8db603c	8740a8db603c	7c5f9dae53a6	8740a8db603c	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7140000	v84	OK-UNCHANGED	REAL	v84	cd951a624be6	cd951a624be6	f906f40197ad	cd951a624be6	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/7160000	v84	OK-UNCHANGED	REAL	v84	08860c6cb3f0	08860c6cb3f0	c38b87633a5c	08860c6cb3f0	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8110300	v84	OK-UNCHANGED	REAL	v84+his-additive	43c85b0264d7	43c85b0264d7	9bbec034ec99	c00ec9c368b8	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140000	v84	OK-UNCHANGED	REAL	v84+his-additive	43457aaafdc1	43457aaafdc1	9e7d0bd0113b	04a04e3724f9	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140001	v84	OK-UNCHANGED	REAL	v84	927e2cca4f09	927e2cca4f09	fdef2834fe49	927e2cca4f09	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140002	v84	OK-UNCHANGED	REAL	v84	9370a2364fd0	9370a2364fd0	f1c8246332d8	9370a2364fd0	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140100	v84	OK-UNCHANGED	REAL	v84	431d1b585e6e	431d1b585e6e	d8beb96af297	431d1b585e6e	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140101	v84	OK-UNCHANGED	REAL	v84	7f78713d39d1	7f78713d39d1	990178af99b6	7f78713d39d1	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140102	v84	OK-UNCHANGED	REAL	v84+his-additive	7bee66fe0580	7bee66fe0580	28032bc2865c	53b5a3d7bcee	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140103	v84	OK-UNCHANGED	REAL	v84+his-additive	6d0f7cf50495	6d0f7cf50495	b232ed11b5fa	fda8491d6af8	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140111	v84	OK-UNCHANGED	REAL	v84+his-additive	360d73ce61da	360d73ce61da	b1a5037f2c0d	3b913cc1fbc2	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140200	v84	OK-UNCHANGED	REAL	v84+his-additive	df1571f632d1	df1571f632d1	a8f46bd31d7c	228bda9d8981	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140300	v84	OK-UNCHANGED	REAL	v84	dacadc55d43f	dacadc55d43f	3095aad3a932	dacadc55d43f	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140500	v84	OK-UNCHANGED	REAL	v84	47ae7f9e4837	47ae7f9e4837	66b4555d4386	47ae7f9e4837	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140600	v84	OK-UNCHANGED	REAL	v84	f0dfd8ddbd2e	f0dfd8ddbd2e	16b4c417ad5d	f0dfd8ddbd2e	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140700	v84	OK-UNCHANGED	REAL	v84	ed609bd17a08	ed609bd17a08	99c63f641cde	ed609bd17a08	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140701	v84	OK-UNCHANGED	REAL	v84	c876e8240a95	c876e8240a95	a3255a7894e2	c876e8240a95	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8140702	v84	OK-UNCHANGED	REAL	v84	cd08791c1739	cd08791c1739	7ab04eb0edaf	cd08791c1739	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8141000	v84	OK-UNCHANGED	REAL	v84	0037c3930b3d	0037c3930b3d	108dd88307ef	0037c3930b3d	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8141100	v84	OK-UNCHANGED	REAL	v84+his-additive	6d747fb68e82	6d747fb68e82	1611eb6b2c6f	577069764653	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8141300	v84	OK-UNCHANGED	REAL	v84	5bb07dfe0b5a	5bb07dfe0b5a	1ac3af3ca0bd	5bb07dfe0b5a	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8142000	v84	OK-UNCHANGED	REAL	v84+his-additive	2a36f350c04c	2a36f350c04c	8152a3d84f7f	f177eabecf76	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8142100	v84	OK-UNCHANGED	REAL	v84	81fc6a0df990	81fc6a0df990	65142be30506	81fc6a0df990	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8143000	v84	OK-UNCHANGED	REAL	v84+his-additive	5f2e15fba5b6	5f2e15fba5b6	c7b2af276b41	fa1ea9e8726d	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8150100	v84	OK-UNCHANGED	REAL	v84	989b6e63a93a	989b6e63a93a	a7bae7de24c3	989b6e63a93a	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8150101	v84	OK-UNCHANGED	REAL	v84	a721110630df	a721110630df	355c06823716	a721110630df	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8150200	v84	OK-UNCHANGED	REAL	v84	155bb325a333	155bb325a333	4142f3d3101a	155bb325a333	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8150201	v84	OK-UNCHANGED	REAL	v84	84f2295d35af	84f2295d35af	ec870848c6e5	84f2295d35af	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8150300	v84	OK-UNCHANGED	REAL	v84+his-additive	0cac056d8e49	0cac056d8e49	b818362f9a2c	eb56274c120c	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8150301	v84	OK-UNCHANGED	REAL	v84	e4a7e1f60364	e4a7e1f60364	8926e058b4d1	e4a7e1f60364	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8150302	v84	OK-UNCHANGED	REAL	v84	aa0079597641	aa0079597641	1ec620332bbb	aa0079597641	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8160000	v84	OK-UNCHANGED	REAL	v84	6a128d942090	6a128d942090	ba0ba6fe6075	6a128d942090	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8170000	v84	OK-UNCHANGED	REAL	v84	e22f9d49bda7	e22f9d49bda7	9adc2ee17020	e22f9d49bda7	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8180000	v84	OK-UNCHANGED	REAL	v84	76c4eb4d7432	76c4eb4d7432	9da0cdf7e44d	76c4eb4d7432	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8180001	v84	OK-UNCHANGED	REAL	v84	37f8c1321c24	37f8c1321c24	5121abb2ee4f	37f8c1321c24	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8190000	v84	OK-UNCHANGED	REAL	v84	038d13a392af	038d13a392af	b9ea3a55285d	038d13a392af	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8190002	v84	OK-UNCHANGED	REAL	v84	903a3057b909	903a3057b909	216a7e6441f8	903a3057b909	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8190003	v84	OK-UNCHANGED	REAL	v84	af9660ce8f83	af9660ce8f83	7f497e59637e	af9660ce8f83	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8190004	v84	OK-UNCHANGED	REAL	v84	46c36c586005	46c36c586005	98d8f1c53ff2	46c36c586005	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200000	v84	OK-UNCHANGED	REAL	v84	5367056622f2	5367056622f2	73b3ac0c127f	5367056622f2	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200001	v84	OK-UNCHANGED	REAL	v84+his-additive	d5b40e438692	d5b40e438692	c009d4b48cd9	6bfb117eef48	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200002	v84	OK-UNCHANGED	REAL	v84	0e9ae79b277f	0e9ae79b277f	bef8d499804b	0e9ae79b277f	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200003	v84	OK-UNCHANGED	REAL	v84	99e6c8e4e639	99e6c8e4e639	70fd0eeb5d26	99e6c8e4e639	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200004	v84	OK-UNCHANGED	REAL	v84	5eda2e6ed81f	5eda2e6ed81f	46b952c09e5e	5eda2e6ed81f	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200005	v84	OK-UNCHANGED	REAL	v84	7611f1268765	7611f1268765	525927fd96ec	7611f1268765	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200006	v84	OK-UNCHANGED	REAL	v84	64a8d13c0d5f	64a8d13c0d5f	5b0a10258c5b	64a8d13c0d5f	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200007	v84	OK-UNCHANGED	REAL	v84	5a17f866389c	5a17f866389c	d2c222df9d92	5a17f866389c	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200008	v84	OK-UNCHANGED	REAL	v84	096836c5d59b	096836c5d59b	f4fd341cbbe2	096836c5d59b	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200009	v84	OK-UNCHANGED	REAL	v84	76e5a42647d2	76e5a42647d2	d4a648abb4ac	76e5a42647d2	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200010	v84	OK-UNCHANGED	REAL	v84	53f8b235cad8	53f8b235cad8	2cb32da5d518	53f8b235cad8	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200011	v84	OK-UNCHANGED	REAL	v84+his-additive	5e7d27a84de1	5e7d27a84de1	e64c2e214ec7	044ccccc411a	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8200012	v84	OK-UNCHANGED	REAL	v84	5c03b233535d	5c03b233535d	f7d6fb396e4a	5c03b233535d	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8220003	v84	OK-UNCHANGED	REAL	v84+his-additive	af005d91c8a2	af005d91c8a2	b647acde79ad	1ad1fa0c9454	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8220004	v84	OK-UNCHANGED	REAL	v84	671d7224962c	671d7224962c	f59db8e0980c	671d7224962c	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8220005	v84	OK-UNCHANGED	REAL	v84	a3836d0d180a	a3836d0d180a	03d66850c85a	a3836d0d180a	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8220006	v84	OK-UNCHANGED	REAL	v84+his-additive	ade544483388	ade544483388	fe6460f0449d	a649fe898db7	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8500002	v84	OK-UNCHANGED	REAL	v84	478c4a17c66a	478c4a17c66a	e03c2774870c	478c4a17c66a	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8800002	v84	OK-UNCHANGED	REAL	v84+his-additive	a3b15b6c3e2e	a3b15b6c3e2e	beaf52bf570b	9429f9dff3bf	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8810018	v84	OK-UNCHANGED	REAL	v84	cb1517b7d6f9	cb1517b7d6f9	2b86a21d433c	cb1517b7d6f9	
D-TAKE-V84	String	String.wz/MonsterBook.img	String.wz/MonsterBook.img/8820000	v84	OK-UNCHANGED	REAL	v84+his-additive	c98128b29290	c98128b29290	409722acd405	de016f3c0340	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/2112004	v84	OK-UNCHANGED	REAL	v84	b4e4ef0baf87	b4e4ef0baf87	7cc086fb9b68	b4e4ef0baf87	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9000021	v84	OK-UNCHANGED	REAL	v84+his-additive	04666ef2dc67	04666ef2dc67	fd566c98ae4e	74afa1c6c65c	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9110002	v84	OK-UNCHANGED	REAL	v84	8f991cecee6d	8f991cecee6d	7f5b14f49278	8f991cecee6d	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901000	v84	OK-UNCHANGED	REAL	v84	d2108aacd649	d2108aacd649	8320cca910aa	d2108aacd649	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901001	v84	OK-UNCHANGED	REAL	v84	5f32082d0bcb	5f32082d0bcb	897931d1cfba	5f32082d0bcb	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901002	v84	OK-UNCHANGED	REAL	v84	b60194451463	b60194451463	1ef44f215909	b60194451463	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901003	v84	OK-UNCHANGED	REAL	v84	e15a1f84235f	e15a1f84235f	08ea9b28ddb5	e15a1f84235f	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901004	v84	OK-UNCHANGED	REAL	v84	46770ee3daf8	46770ee3daf8	be7f03d8751c	46770ee3daf8	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901005	v84	OK-UNCHANGED	REAL	v84	77d4c820da9c	77d4c820da9c	818afe3b3edc	77d4c820da9c	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901006	v84	OK-UNCHANGED	REAL	v84	d3de7dfb990e	d3de7dfb990e	a47e1ecf7c9f	d3de7dfb990e	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901007	v84	OK-UNCHANGED	REAL	v84	fdd9ba530c90	fdd9ba530c90	b22ad32162e3	fdd9ba530c90	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901008	v84	OK-UNCHANGED	REAL	v84	5bc52fd1501e	5bc52fd1501e	7e3e5c567a85	5bc52fd1501e	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901009	v84	OK-UNCHANGED	REAL	v84	ed977ce50b8a	ed977ce50b8a	12196478435b	ed977ce50b8a	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901010	v84	OK-UNCHANGED	REAL	v84	4f41131e2c3f	4f41131e2c3f	561d1d2bf1c4	4f41131e2c3f	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901011	v84	OK-UNCHANGED	REAL	v84	18122e43eddb	18122e43eddb	e53d605021df	18122e43eddb	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901012	v84	OK-UNCHANGED	REAL	v84	183d95049a7d	183d95049a7d	9af3ce83ab13	183d95049a7d	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901013	v84	OK-UNCHANGED	REAL	v84	7acf69f9a00d	7acf69f9a00d	9b6b30e7f33f	7acf69f9a00d	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901014	v84	OK-UNCHANGED	REAL	v84	754ab61d48e5	754ab61d48e5	cb1da49adb0e	754ab61d48e5	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901015	v84	OK-UNCHANGED	REAL	v84	e0dcbbee04b5	e0dcbbee04b5	07ca4f2f9bea	e0dcbbee04b5	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901016	v84	OK-UNCHANGED	REAL	v84	4fb1990a0e58	4fb1990a0e58	975d47b0401b	4fb1990a0e58	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901017	v84	OK-UNCHANGED	REAL	v84	3885ad5385f9	3885ad5385f9	d51236ad8d5d	3885ad5385f9	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901018	v84	OK-UNCHANGED	REAL	v84	23f67ddc8668	23f67ddc8668	d7b264b9c5bc	23f67ddc8668	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901019	v84	OK-UNCHANGED	REAL	v84	178c9b4172fe	178c9b4172fe	8821f00b61e7	178c9b4172fe	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901100	v84	OK-UNCHANGED	REAL	v84	5f0f2f63f380	5f0f2f63f380	2000614a7978	5f0f2f63f380	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901101	v84	OK-UNCHANGED	REAL	v84	929a7cc5167c	929a7cc5167c	0850ccfbefd3	929a7cc5167c	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901102	v84	OK-UNCHANGED	REAL	v84	33a49c84b882	33a49c84b882	5888b8a5efa3	33a49c84b882	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901103	v84	OK-UNCHANGED	REAL	v84	ac18b38885dd	ac18b38885dd	14a51d28ae24	ac18b38885dd	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901104	v84	OK-UNCHANGED	REAL	v84	0e171ac79fac	0e171ac79fac	7cd67097fe7e	0e171ac79fac	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901105	v84	OK-UNCHANGED	REAL	v84	fe8e98c3a83c	fe8e98c3a83c	8363aebc6ed1	fe8e98c3a83c	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901106	v84	OK-UNCHANGED	REAL	v84	c5625bdd0675	c5625bdd0675	a38efe3140fd	c5625bdd0675	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901107	v84	OK-UNCHANGED	REAL	v84	200cd992bbb1	200cd992bbb1	d536322c06b9	200cd992bbb1	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901108	v84	OK-UNCHANGED	REAL	v84	8ff7840538cc	8ff7840538cc	d6ae7bcd4b2a	8ff7840538cc	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901109	v84	OK-UNCHANGED	REAL	v84	062caf7272b3	062caf7272b3	3180d34869cf	062caf7272b3	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901110	v84	OK-UNCHANGED	REAL	v84	19468388b06f	19468388b06f	49a508a3b04e	19468388b06f	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901111	v84	OK-UNCHANGED	REAL	v84	3224539ce260	3224539ce260	2a9f3e95e626	3224539ce260	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901112	v84	OK-UNCHANGED	REAL	v84	b7c575db1952	b7c575db1952	e5c74024d8ae	b7c575db1952	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901113	v84	OK-UNCHANGED	REAL	v84	d51a7a480a41	d51a7a480a41	10fbee530344	d51a7a480a41	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901114	v84	OK-UNCHANGED	REAL	v84	4bdead7ebfaa	4bdead7ebfaa	2f0db4aa3613	4bdead7ebfaa	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901115	v84	OK-UNCHANGED	REAL	v84	279123b6a1da	279123b6a1da	e0f418072bd0	279123b6a1da	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901116	v84	OK-UNCHANGED	REAL	v84	8fd65b98d583	8fd65b98d583	e64fe1dfba73	8fd65b98d583	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901117	v84	OK-UNCHANGED	REAL	v84	680d98bd6d28	680d98bd6d28	c57fde019179	680d98bd6d28	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901118	v84	OK-UNCHANGED	REAL	v84	bc568787a7ec	bc568787a7ec	bc6fba3d13db	bc568787a7ec	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901119	v84	OK-UNCHANGED	REAL	v84	26797b64fd31	26797b64fd31	dbf8d17f4522	26797b64fd31	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901200	v84	OK-UNCHANGED	REAL	v84	8878f309c2f4	8878f309c2f4	662994985363	8878f309c2f4	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901201	v84	OK-UNCHANGED	REAL	v84	c4d4caca358e	c4d4caca358e	7c53ef0597e4	c4d4caca358e	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901202	v84	OK-UNCHANGED	REAL	v84	3177adfa5b47	3177adfa5b47	54bc95fd68c0	3177adfa5b47	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901203	v84	OK-UNCHANGED	REAL	v84	87973abd3ac2	87973abd3ac2	feb21f884d3f	87973abd3ac2	
D-TAKE-V84	String	String.wz/Npc.img	String.wz/Npc.img/9901204	v84	OK-UNCHANGED	REAL	v84	63a7c424b142	63a7c424b142	937ef8354bc3	63a7c424b142	
